payout_id,merchant_id,created_at,amount_usd,status,method,bank_account_last4,settlement_batches,payout_fee_usd
PM000124505724,M00012,2025-05-12,1826.72,paid,ach,7728,"SB20250512-003,SB20250513-004,SB20250514-001,SB20250514-004,SB20250516-002,SB20250517-001,SB20250518-001",1.83
PM000122894870,M00012,2025-05-19,1290.75,paid,swift,4731,"SB20250523-004,SB20250524-005",1.29
PM000129720239,M00012,2025-05-26,1343.98,paid,sepa,9350,"SB20250601-003,SB20250601-005",1.34
PM000127072026,M00012,2025-06-02,2082.08,paid,swift,3272,"SB20250602-001,SB20250604-001,SB20250604-003,SB20250605-001,SB20250607-005,SB20250608-001",2.08
PM000127105183,M00012,2025-06-09,2165.04,processing,swift,6748,"SB20250610-003,SB20250611-001,SB20250611-005,SB20250614-003,SB20250615-003",2.17
PM000126075813,M00012,2025-06-16,1299.07,paid,swift,1805,"SB20250620-003,SB20250620-005,SB20250621-001",1.3
PM000129959660,M00012,2025-06-23,1101.23,paid,ach,1882,"SB20250624-005,SB20250625-003,SB20250626-005",1.1
PM000128813166,M00012,2025-06-30,1437.41,initiated,sepa,0067,"SB20250702-003,SB20250704-004,SB20250705-002",1.44
PM000127646272,M00012,2025-07-07,1113.27,processing,ach,3882,"SB20250709-003,SB20250710-004,SB20250713-005",1.11
PM000121277019,M00012,2025-07-14,3600.67,paid,sepa,1450,"SB20250715-004,SB20250716-001,SB20250716-002,SB20250716-003,SB20250717-001,SB20250718-001,SB20250718-004,SB20250719-005",3.6
PM000124321568,M00012,2025-07-21,3061.98,paid,swift,3301,"SB20250722-002,SB20250722-005,SB20250724-002,SB20250724-003,SB20250725-004,SB20250726-005,SB20250727-002",3.06
PM000122352729,M00012,2025-07-28,3787.92,paid,ach,7077,"SB20250801-002,SB20250801-004,SB20250802-004,SB20250803-001,SB20250803-003",3.79
PM000124818983,M00012,2025-08-04,5662.86,processing,sepa,9723,"SB20250805-002,SB20250805-005,SB20250806-003,SB20250807-001,SB20250807-003,SB20250808-004,SB20250809-005,SB20250810-002",5.66
PM000126437714,M00012,2025-08-11,1752.17,initiated,ach,9437,"SB20250811-005,SB20250814-003,SB20250816-005",1.75
PM000128386916,M00012,2025-08-18,2909.16,processing,swift,8210,"SB20250819-005,SB20250821-002,SB20250822-003,SB20250824-005",2.91
PM000129809924,M00012,2025-08-25,143.04,paid,ach,1222,"SB20250826-002,SB20250828-005",0.5
PM000137906005,M00013,2025-04-28,571.11,paid,ach,4148,"SB20250501-004,SB20250501-005,SB20250502-004,SB20250502-005",0.57
PM000139868721,M00013,2025-05-05,1038.83,paid,ach,4399,"SB20250506-004,SB20250507-003,SB20250510-004,SB20250511-001",1.04
PM000133041343,M00013,2025-05-12,735.7,processing,ach,6760,"SB20250513-005,SB20250514-003,SB20250515-003,SB20250515-005,SB20250516-004",0.74
PM000139109679,M00013,2025-05-19,525.87,paid,wire,9602,"SB20250519-002,SB20250520-003,SB20250520-005,SB20250522-001,SB20250524-002",0.53
PM000137715690,M00013,2025-05-26,365.27,paid,ach,4744,"SB20250527-005,SB20250528-004,SB20250601-005",0.5
PM000139076575,M00013,2025-06-02,916.12,paid,wire,5498,"SB20250603-002,SB20250603-003,SB20250603-005,SB20250604-001,SB20250605-002,SB20250606-004,SB20250607-002,SB20250607-003",0.92
PM000130441884,M00013,2025-06-09,1111.03,processing,swift,0700,"SB20250609-003,SB20250609-005,SB20250612-001,SB20250612-002,SB20250612-003,SB20250615-002,SB20250615-005",1.11
PM000135928736,M00013,2025-06-16,348.24,processing,ach,2186,"SB20250618-005,SB20250621-003,SB20250622-002",0.5
PM000136413017,M00013,2025-06-23,331.67,processing,sepa,6879,"SB20250623-002,SB20250623-003,SB20250626-001,SB20250628-001",0.5
PM000131503408,M00013,2025-06-30,566.93,initiated,sepa,1895,"SB20250701-001,SB20250704-002,SB20250704-003,SB20250704-004",0.57
PM000130825211,M00013,2025-07-07,721.37,paid,ach,1925,"SB20250709-005,SB20250710-002,SB20250711-004,SB20250713-001,SB20250713-004",0.72
PM000139599133,M00013,2025-07-14,403.79,paid,swift,1130,"SB20250718-001,SB20250718-003,SB20250720-003",0.5
PM000132539806,M00013,2025-07-21,309.25,failed,ach,7198,"SB20250727-004,SB20250727-005",0.5
PM000130826210,M00013,2025-07-28,974.91,paid,ach,2400,"SB20250801-002,SB20250802-001,SB20250803-005",0.97
PM000132728084,M00013,2025-08-04,357.14,paid,sepa,2677,"SB20250805-003,SB20250807-002,SB20250808-005,SB20250809-003,SB20250810-004",0.5
PM000134759828,M00013,2025-08-11,2094.98,paid,ach,6672,"SB20250811-003,SB20250811-004,SB20250813-003,SB20250814-005,SB20250815-003,SB20250816-002,SB20250817-004",2.09
PM000134792023,M00013,2025-08-18,2111.24,paid,wire,6721,"SB20250818-003,SB20250819-002,SB20250820-002,SB20250821-002,SB20250824-002,SB20250824-005",2.11
PM000136562753,M00013,2025-08-25,463.87,paid,wire,6553,"SB20250825-001,SB20250826-003,SB20250826-005",0.5
PM000147829516,M00014,2025-04-28,149.11,processing,sepa,4556,"SB20250503-004,SB20250503-005,SB20250504-001,SB20250504-005",0.5
PM000140747417,M00014,2025-05-05,483.62,paid,wire,7761,"SB20250505-002,SB20250505-003,SB20250506-005,SB20250509-002,SB20250510-001,SB20250511-002,SB20250511-005",0.5
PM000142694178,M00014,2025-05-12,774.52,paid,sepa,7225,"SB20250515-004,SB20250516-001,SB20250516-003,SB20250517-003,SB20250518-004",0.77
PM000149988375,M00014,2025-05-19,556.51,paid,wire,5124,"SB20250520-003,SB20250520-005,SB20250523-003,SB20250525-005",0.56
PM000148019831,M00014,2025-05-26,80.94,paid,wire,5218,SB20250527-005,0.5
PM000144739520,M00014,2025-06-02,393.13,initiated,wire,2095,"SB20250603-003,SB20250603-004,SB20250607-001,SB20250607-003,SB20250607-005,SB20250608-003",0.5
PM000149563188,M00014,2025-06-09,127.54,processing,swift,6213,"SB20250612-001,SB20250613-003",0.5
PM000146807432,M00014,2025-06-16,493.53,processing,swift,9000,"SB20250616-001,SB20250617-001,SB20250618-002,SB20250620-001,SB20250620-003,SB20250620-004,SB20250622-001",0.5
PM000142923585,M00014,2025-06-23,5.36,paid,swift,6758,SB20250625-003,0.5
PM000140624712,M00014,2025-06-30,340.42,paid,ach,1400,"SB20250701-002,SB20250703-004,SB20250706-002,SB20250706-004",0.5
PM000149457818,M00014,2025-07-07,337.89,paid,wire,5150,"SB20250708-005,SB20250709-005,SB20250712-005,SB20250713-001",0.5
PM000146463051,M00014,2025-07-14,278.11,paid,sepa,4945,"SB20250715-002,SB20250717-003,SB20250718-004,SB20250720-003",0.5
PM000143418502,M00014,2025-07-21,423.06,paid,swift,9108,"SB20250722-003,SB20250724-001,SB20250724-005,SB20250725-003,SB20250726-001",0.5
PM000149458817,M00014,2025-07-28,196.76,paid,ach,9158,"SB20250728-002,SB20250801-001,SB20250803-001,SB20250803-002,SB20250803-005",0.5
PM000143007437,M00014,2025-08-04,1346.32,processing,swift,7247,"SB20250804-001,SB20250805-001,SB20250806-001,SB20250807-001,SB20250807-002,SB20250807-005,SB20250808-004,SB20250809-003,SB20250810-001",1.35
PM000148249260,M00014,2025-08-11,1996.03,initiated,ach,7277,"SB20250811-001,SB20250811-004,SB20250812-001,SB20250812-003,SB20250812-005,SB20250813-003,SB20250814-003,SB20250817-003",2.0
PM000146575370,M00014,2025-08-18,709.29,processing,ach,5523,"SB20250819-001,SB20250821-005,SB20250822-002,SB20250823-001,SB20250824-003",0.71
PM000143073321,M00014,2025-08-25,931.03,paid,wire,3463,"SB20250825-004,SB20250826-001,SB20250826-004,SB20250827-001,SB20250828-005",0.93
PM000155723618,M00015,2025-04-28,52.89,paid,swift,4088,"SB20250502-002,SB20250502-005",0.5
PM000157948892,M00015,2025-05-05,75.37,paid,swift,1906,"SB20250506-002,SB20250509-003",0.5
PM000150858956,M00015,2025-05-12,62.04,paid,sepa,0471,"SB20250513-002,SB20250515-003",0.5
PM000153076062,M00015,2025-05-19,26.17,paid,ach,9478,"SB20250521-002,SB20250523-003,SB20250523-004",0.5
PM000159901431,M00015,2025-05-26,98.77,processing,wire,7730,"SB20250527-005,SB20250528-002,SB20250601-005",0.5
PM000151258962,M00015,2025-06-02,75.97,processing,ach,0693,"SB20250602-003,SB20250603-001,SB20250604-005,SB20250607-003",0.5
PM000156923991,M00015,2025-06-09,19.86,initiated,swift,5371,SB20250609-003,0.5
PM000156257005,M00015,2025-06-16,122.71,paid,wire,9961,"SB20250617-004,SB20250618-002,SB20250618-003,SB20250619-005,SB20250621-005",0.5
PM000155772724,M00015,2025-06-23,144.23,processing,wire,2358,"SB20250623-004,SB20250625-003,SB20250625-004,SB20250628-001",0.5
PM000150230595,M00015,2025-06-30,73.2,paid,ach,4376,"SB20250701-002,SB20250705-001,SB20250706-004,SB20250706-005",0.5
PM000156540664,M00015,2025-07-07,42.79,paid,ach,5241,"SB20250708-001,SB20250710-003",0.5
PM000157766742,M00015,2025-07-14,5.25,initiated,ach,9007,SB20250715-002,0.5
PM000154722193,M00015,2025-07-21,55.47,paid,ach,1622,"SB20250726-002,SB20250727-002,SB20250727-004",0.5
PM000156539665,M00015,2025-07-28,107.11,paid,ach,8049,"SB20250728-004,SB20250802-002",0.5
PM000150545697,M00015,2025-08-04,246.71,paid,swift,4767,"SB20250804-003,SB20250806-002,SB20250806-004,SB20250808-004,SB20250809-003",0.5
PM000152606047,M00015,2025-08-11,365.77,processing,swift,0297,"SB20250811-004,SB20250813-001,SB20250815-005,SB20250816-002,SB20250817-001,SB20250817-005",0.5
PM000156977764,M00015,2025-08-18,430.7,processing,swift,4777,"SB20250820-001,SB20250820-002,SB20250820-003,SB20250822-002,SB20250822-003,SB20250823-003",0.5
PM000164785302,M00016,2025-04-28,931.92,paid,wire,6137,"SB20250502-004,SB20250504-005",0.93
PM000162989424,M00016,2025-05-05,1971.75,processing,wire,2796,"SB20250505-002,SB20250505-004,SB20250507-001,SB20250508-002",1.97
PM000164447488,M00016,2025-05-12,172.03,paid,ach,2541,"SB20250513-003,SB20250515-003,SB20250516-002",0.5
PM000162230382,M00016,2025-05-19,750.34,initiated,ach,7987,"SB20250522-001,SB20250522-002,SB20250522-005",0.75
PM000165405013,M00016,2025-05-26,427.32,paid,sepa,8743,SB20250527-005,0.5
PM000162986210,M00016,2025-06-02,1707.36,paid,sepa,7067,"SB20250602-004,SB20250602-005,SB20250604-004,SB20250605-005,SB20250606-004,SB20250608-001",1.71
PM000167321181,M00016,2025-06-09,1560.6,initiated,swift,3497,"SB20250609-002,SB20250609-004,SB20250610-002,SB20250611-003,SB20250612-001,SB20250612-003",1.56
PM000169049439,M00016,2025-06-16,351.22,paid,sepa,1163,"SB20250617-005,SB20250620-004,SB20250622-004",0.5
PM000169533720,M00016,2025-06-23,621.55,initiated,swift,8446,"SB20250625-003,SB20250626-005",0.62
PM000164014577,M00016,2025-06-30,2472.4,paid,swift,6124,"SB20250703-003,SB20250705-003,SB20250705-004,SB20250706-001,SB20250706-005",2.47
PM000167704508,M00016,2025-07-07,2527.66,processing,wire,9045,"SB20250709-004,SB20250711-005,SB20250713-003,SB20250713-005",2.53
PM000166478430,M00016,2025-07-14,1002.27,paid,sepa,0191,"SB20250714-003,SB20250716-001,SB20250717-002,SB20250719-001",1.0
PM000165660509,M00016,2025-07-21,1480.7,paid,ach,4441,"SB20250724-002,SB20250726-001,SB20250727-004",1.48
PM000167705507,M00016,2025-07-28,750.8,processing,swift,2589,"SB20250728-004,SB20250803-002",0.75
PM000169607381,M00016,2025-08-04,3440.74,paid,wire,7189,"SB20250805-002,SB20250807-001,SB20250807-004,SB20250810-001",3.44
PM000161639125,M00016,2025-08-11,2634.41,paid,wire,2800,"SB20250813-003,SB20250813-005,SB20250814-004,SB20250815-001,SB20250815-003",2.63
PM000168328680,M00016,2025-08-18,2969.42,initiated,sepa,4142,"SB20250818-004,SB20250820-005,SB20250821-002,SB20250821-005,SB20250824-002",2.97
PM000169683456,M00016,2025-08-25,545.0,paid,swift,7965,SB20250828-005,0.55
PM000172223534,M00017,2025-04-28,151.68,processing,sepa,4988,"SB20250502-002,SB20250503-003",0.5
PM000174858565,M00017,2025-05-05,198.21,processing,swift,5155,"SB20250508-002,SB20250511-003,SB20250511-004",0.5
PM000177088196,M00017,2025-05-12,88.11,paid,ach,4154,"SB20250513-005,SB20250516-004",0.5
PM000174382393,M00017,2025-05-19,173.01,paid,swift,5852,"SB20250520-005,SB20250522-003,SB20250523-005",0.5
PM000170345502,M00017,2025-06-02,174.92,initiated,sepa,4144,"SB20250602-003,SB20250607-002,SB20250608-001",0.5
PM000175169170,M00017,2025-06-09,161.77,paid,wire,9853,"SB20250611-003,SB20250611-005,SB20250614-003",0.5
PM000171201450,M00017,2025-06-16,493.12,paid,ach,1881,"SB20250616-003,SB20250617-003,SB20250618-002,SB20250618-003,SB20250621-001",0.5
PM000172174428,M00017,2025-06-23,25.81,initiated,sepa,2120,SB20250625-003,0.5
PM000173320922,M00017,2025-06-30,554.69,paid,sepa,8563,"SB20250701-004,SB20250704-003,SB20250704-004,SB20250704-005,SB20250705-004,SB20250705-005,SB20250706-005",0.55
PM000175063800,M00017,2025-07-07,112.98,processing,sepa,5073,"SB20250707-001,SB20250708-002,SB20250710-004,SB20250712-004,SB20250713-002,SB20250713-003",0.5
PM000170857069,M00017,2025-07-14,52.26,processing,ach,0581,"SB20250715-004,SB20250718-005",0.5
PM000177812520,M00017,2025-07-21,266.75,paid,swift,6846,"SB20250722-005,SB20250723-002,SB20250723-003,SB20250724-002,SB20250725-003,SB20250726-004",0.5
PM000175064799,M00017,2025-07-28,672.41,failed,ach,3445,"SB20250728-004,SB20250801-001,SB20250803-003,SB20250803-005",0.67
PM000177401455,M00017,2025-08-04,619.53,processing,ach,8832,"SB20250806-001,SB20250806-003,SB20250807-002,SB20250807-003,SB20250807-004,SB20250809-001,SB20250810-003",0.62
PM000173855242,M00017,2025-08-11,564.16,paid,sepa,6642,"SB20250811-001,SB20250813-002,SB20250813-003,SB20250816-003",0.56
PM000175337516,M00017,2025-08-18,474.69,paid,ach,3952,"SB20250819-003,SB20250820-001,SB20250820-005,SB20250823-004,SB20250823-005,SB20250824-004",0.5
PM000172532661,M00017,2025-08-25,1112.69,initiated,ach,7482,"SB20250825-001,SB20250826-002,SB20250826-003,SB20250827-005,SB20250828-001,SB20250828-005",1.11
PM000180559928,M00018,2025-04-28,393.86,failed,ach,7346,"SB20250502-005,SB20250503-002",0.5
PM000183477829,M00018,2025-05-05,505.67,paid,ach,1083,"SB20250505-005,SB20250506-001,SB20250506-003,SB20250508-001,SB20250509-005,SB20250510-002,SB20250510-004",0.51
PM000185424590,M00018,2025-05-12,1475.79,paid,ach,8609,"SB20250513-003,SB20250514-001,SB20250514-002,SB20250514-004,SB20250514-005,SB20250517-003,SB20250517-004,SB20250518-003",1.48
PM000182718787,M00018,2025-05-19,524.89,processing,wire,4686,"SB20250519-003,SB20250523-001,SB20250524-004,SB20250525-003",0.52
PM000188801373,M00018,2025-05-26,729.35,paid,wire,3458,"SB20250527-005,SB20250528-005",0.73
PM000187990892,M00018,2025-06-02,181.04,paid,sepa,2591,"SB20250604-002,SB20250604-005",0.5
PM000188024049,M00018,2025-06-09,117.85,paid,ach,0986,"SB20250611-002,SB20250615-001",0.5
PM000185156947,M00018,2025-06-16,1095.38,paid,wire,3733,"SB20250616-001,SB20250617-004,SB20250618-003,SB20250618-004,SB20250619-002,SB20250620-002,SB20250621-004",1.1
PM000184672666,M00018,2025-06-23,6.12,paid,swift,8698,SB20250626-004,0.5
PM000187894300,M00018,2025-06-30,567.34,paid,wire,2976,"SB20250701-004,SB20250704-003,SB20250705-004",0.57
PM000187640722,M00018,2025-07-07,308.86,paid,ach,8497,"SB20250710-005,SB20250711-002,SB20250712-004",0.5
PM000185990025,M00018,2025-07-14,712.48,paid,swift,1943,"SB20250716-004,SB20250718-002,SB20250718-003,SB20250719-002",0.71
PM000183402702,M00018,2025-07-21,59.78,initiated,ach,3997,SB20250721-005,0.5
PM000187639723,M00018,2025-07-28,314.92,paid,ach,9360,"SB20250728-002,SB20250728-003",0.5
PM000185737849,M00018,2025-08-04,683.94,paid,ach,2029,"SB20250804-005,SB20250806-002,SB20250807-004,SB20250810-003",0.68
PM000188849280,M00018,2025-08-11,1915.55,processing,swift,2343,"SB20250813-003,SB20250814-005,SB20250815-001,SB20250816-003,SB20250817-001,SB20250817-005",1.92
PM000183673910,M00018,2025-08-18,2241.06,initiated,sepa,7733,"SB20250818-002,SB20250818-005,SB20250819-001,SB20250819-003,SB20250820-004,SB20250821-002,SB20250822-004",2.24
PM000180171861,M00018,2025-08-25,1157.36,paid,sepa,6881,"SB20250825-005,SB20250826-003,SB20250828-001",1.16
PM000190221023,M00019,2025-05-05,3.95,paid,sepa,1008,"SB20250506-002,SB20250508-004,SB20250509-005",0.5
PM000198274262,M00019,2025-05-12,64.19,paid,sepa,6535,"SB20250513-003,SB20250518-005",0.5
PM000193876760,M00019,2025-05-19,80.08,paid,ach,7472,"SB20250519-001,SB20250519-004,SB20250520-004,SB20250521-001,SB20250521-005,SB20250522-002,SB20250522-004,SB20250524-002,SB20250525-001",0.5
PM000197051391,M00019,2025-05-26,14.34,paid,swift,6081,SB20250601-004,0.5
PM000195707960,M00019,2025-06-02,122.27,paid,wire,2442,"SB20250607-002,SB20250607-003,SB20250607-004,SB20250608-004",0.5
PM000195674803,M00019,2025-06-09,59.06,paid,sepa,6172,"SB20250609-005,SB20250611-002,SB20250612-004,SB20250613-002",0.5
PM000190695817,M00019,2025-06-16,61.55,paid,ach,9746,"SB20250617-002,SB20250618-001,SB20250619-002,SB20250620-003,SB20250620-004",0.5
PM000196811970,M00019,2025-06-23,64.99,paid,sepa,0959,"SB20250623-002,SB20250623-003,SB20250624-004,SB20250626-004,SB20250628-005",0.5
PM000196736327,M00019,2025-06-30,18.38,initiated,sepa,0415,"SB20250704-003,SB20250706-001",0.5
PM000190426258,M00019,2025-07-07,44.06,paid,swift,5261,"SB20250707-001,SB20250707-002,SB20250709-001,SB20250710-002",0.5
PM000199200180,M00019,2025-07-14,115.92,processing,swift,0713,"SB20250714-005,SB20250715-004,SB20250719-003",0.5
PM000192450062,M00019,2025-07-21,39.27,paid,ach,3630,"SB20250722-003,SB20250726-002,SB20250726-004",0.5
PM000190427257,M00019,2025-07-28,305.7,paid,wire,6303,"SB20250728-001,SB20250728-002,SB20250801-004,SB20250802-001,SB20250802-002,SB20250803-001",0.5
PM000192038997,M00019,2025-08-04,264.14,paid,ach,6279,"SB20250804-001,SB20250805-001,SB20250805-003,SB20250806-001,SB20250806-004,SB20250808-002,SB20250810-004",0.5
PM000194360875,M00019,2025-08-11,366.11,initiated,swift,1075,"SB20250811-002,SB20250811-003,SB20250812-002,SB20250813-001,SB20250815-001,SB20250817-005",0.5
PM000199975058,M00019,2025-08-18,255.18,processing,sepa,5468,"SB20250819-002,SB20250820-002,SB20250820-003,SB20250822-002,SB20250823-005,SB20250824-003",0.5
PM000196961706,M00019,2025-08-25,51.77,paid,sepa,6055,"SB20250825-002,SB20250828-001",0.5
PM000206159732,M00020,2025-04-28,187.2,initiated,sepa,8024,"SB20250503-002,SB20250503-004,SB20250504-005",0.5
PM000203934458,M00020,2025-05-05,137.69,paid,sepa,8814,"SB20250505-005,SB20250507-005,SB20250508-004,SB20250509-003",0.5
PM000201024394,M00020,2025-05-12,101.6,paid,ach,7056,"SB20250512-001,SB20250517-002,SB20250517-003",0.5
PM000203175416,M00020,2025-05-19,132.78,paid,ach,5383,"SB20250519-001,SB20250521-002,SB20250524-001,SB20250524-003",0.5
PM000206350047,M00020,2025-05-26,195.68,paid,sepa,5654,"SB20250527-003,SB20250528-005,SB20250601-002,SB20250601-003",0.5
PM000206409304,M00020,2025-06-02,242.1,paid,swift,1882,"SB20250603-001,SB20250603-003,SB20250604-002,SB20250604-004,SB20250605-001",0.5
PM000203623853,M00020,2025-06-09,537.2,paid,sepa,9825,"SB20250609-002,SB20250610-003,SB20250610-004,SB20250612-001,SB20250612-004,SB20250612-005,SB20250615-002",0.54
PM000209557143,M00020,2025-06-16,72.27,paid,sepa,9035,"SB20250616-005,SB20250618-003,SB20250619-005",0.5
PM000206110626,M00020,2025-06-23,290.75,paid,wire,9981,"SB20250623-002,SB20250624-001,SB20250627-001,SB20250627-005",0.5
PM000207437671,M00020,2025-06-30,106.53,paid,swift,1069,"SB20250703-002,SB20250706-004",0.5
PM000203729223,M00020,2025-07-07,561.78,initiated,swift,4319,"SB20250707-002,SB20250707-003,SB20250709-005,SB20250710-002,SB20250711-003,SB20250712-003,SB20250713-003",0.56
PM000209901524,M00020,2025-07-14,245.58,initiated,swift,4498,"SB20250715-005,SB20250716-003,SB20250717-003,SB20250718-001,SB20250720-004,SB20250720-005",0.5
PM000202946073,M00020,2025-07-21,146.27,processing,sepa,6368,"SB20250721-002,SB20250722-002,SB20250723-005,SB20250726-003,SB20250727-003,SB20250727-004",0.5
PM000201128601,M00020,2025-07-28,476.7,initiated,wire,2576,"SB20250728-005,SB20250801-001,SB20250801-005,SB20250802-005",0.5
PM000201337653,M00020,2025-08-04,437.8,processing,swift,7487,"SB20250804-001,SB20250804-005,SB20250810-003",0.5
PM000204937781,M00020,2025-08-11,531.71,paid,ach,0129,"SB20250811-004,SB20250812-004,SB20250813-002,SB20250814-005,SB20250815-005",0.53
PM000204905586,M00020,2025-08-18,606.02,paid,ach,5694,"SB20250818-002,SB20250818-003,SB20250818-005,SB20250821-003,SB20250822-004,SB20250822-005,SB20250824-002",0.61
PM000206260362,M00020,2025-08-25,493.15,processing,ach,2790,"SB20250825-001,SB20250826-003,SB20250828-001,SB20250828-003",0.5
PM000213072524,M00021,2025-04-28,243.85,paid,sepa,4344,"SB20250502-003,SB20250502-005",0.5
PM000210154623,M00021,2025-05-05,179.95,paid,swift,5096,"SB20250505-004,SB20250507-003,SB20250508-003,SB20250508-004,SB20250509-002",0.5
PM000218207862,M00021,2025-05-12,184.48,paid,wire,3678,"SB20250512-001,SB20250513-004,SB20250516-001,SB20250516-005,SB20250518-002",0.5
PM000215281793,M00021,2025-05-19,558.35,processing,sepa,7106,"SB20250521-003,SB20250522-001,SB20250523-003,SB20250524-001,SB20250524-003,SB20250525-005",0.56
